job_id;company_id;title;min_salary;pay_period;formatted_work_type;location;applies;remote_allowed;views;formatted_experience_level;sponsored;company_size;industry;employee_count;follower_count
3700545792;1264.0;Senior Business Manager - Legal CAO;114000.0;YEARLY;Full-time;New York, NY;0.0;0.0;0.0;Mid-Senior level;0;5.0;Financial Services;3543.0;130905.0
3700545915;808034.0;Permanent Staff Acute Care Float RN job in Columbia, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Columbia, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700545931;808034.0;Permanent Staff CCU RN job in Columbia, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Columbia, SC;0.0;0.0;0.0;Mid-Senior level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700545942;808034.0;Permanent Staff Acute Care Float RN job in Seneca, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Seneca, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700546660;808034.0;Permanent Staff Acute Care Float RN job in Columbia, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Columbia, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700546700;808034.0;Permanent Staff Acute Care Float RN job in Clinton, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Clinton, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700546912;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Yakima, WA;0.0;1.0;0.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700547704;22980.0;ASP Site Coordinator - Shih Yu-Lang Central Y;24.0;HOURLY;Full-time;San Francisco, CA;0.0;0.0;0.0;Entry level;0;5.0;Non-profit Organization Management;713.0;5279.0
3700547722;808034.0;Permanent Staff Acute Care Float RN job in Greer, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Greer, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700547732;808034.0;Permanent Staff Acute Care Float RN job in Seneca, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Seneca, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700548312;113254.0;IT Product Manager;167400.0;YEARLY;Full-time;San Jose, CA;0.0;0.0;3.0;Mid-Senior level;0;5.0;Computer Software;2949.0;44877.0
3700548351;808034.0;Permanent Staff Acute Care Float RN job in Seneca, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Seneca, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700548550;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Burlington, NC;0.0;1.0;2.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700548756;107457.0;General Accountant;68096.31;YEARLY;Full-time;Long Beach, CA;0.0;0.0;1.0;Entry level;0;5.0;Mental Health Care;727.0;7206.0
3700549188;808034.0;Permanent Staff Acute Care Float RN job in Simpsonville, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Simpsonville, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700549194;808034.0;Permanent Staff Acute Care Float RN job in Greenville, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Greenville, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700549196;808034.0;Permanent Staff PCU RN job in Indianapolis, IN - Make $28 to $42/hour;28.0;HOURLY;Full-time;Indianapolis, IN;0.0;0.0;0.0;Mid-Senior level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700549219;808034.0;Permanent Staff Behavioral Health RN job in Rocky Mount, NC - Make $25 to $47/hour;25.0;HOURLY;Full-time;Rocky Mount, NC;0.0;0.0;0.0;Mid-Senior level;1;6.0;Staffing & Recruiting;18302.0;90008.0
3700549640;12601.0;Asphalt Plant Operator;30.0;HOURLY;Full-time;Pasco, WA;0.0;0.0;0.0;Entry level;0;6.0;Construction;4227.0;112880.0
3700549696;16198010.0;Partner Program Management;133300.0;YEARLY;Full-time;Florida, United States;0.0;1.0;1.0;Mid-Senior level;0;7.0;Information Technology & Services;89966.0;1965759.0
3700549721;8274.0;Retail Team Lead (PT);14.55;HOURLY;Part-time;Thornton, CO;0.0;0.0;0.0;Mid-Senior level;0;6.0;Retail;7320.0;420958.0
3700550019;1262.0;Project Finance Agency Services Account Manager - Vice President;115000.0;YEARLY;Full-time;New York, NY;0.0;0.0;0.0;Mid-Senior level;1;7.0;Financial Services;65967.0;2108791.0
3700550106;808034.0;Permanent Staff Acute Care Float RN job in Greenville, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Greenville, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700550107;808034.0;Permanent Staff Acute Care Float RN job in Greenville, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Greenville, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700550116;808034.0;Permanent Staff Acute Care Float RN job in Travelers Rest, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Travelers Rest, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700550306;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Chambersburg, PA;0.0;1.0;0.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700550327;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Idaho Falls, ID;0.0;1.0;1.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700550924;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Montgomery, AL;0.0;1.0;0.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700550930;79806.0;Network Engineer;110000.0;YEARLY;Full-time;Beverly Hills, CA;0.0;0.0;2.0;Mid-Senior level;0;2.0;Wholesale;525.0;17404.0
3700551068;808034.0;Permanent Staff Acute Care Float RN job in Greenville, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Greenville, SC;0.0;0.0;0.0;Entry level;1;6.0;Staffing & Recruiting;18302.0;90008.0
3700551078;808034.0;Permanent Staff OR Tech / Surgical Tech job in Fleming Island, FL - Make $19 - $35/hour;19.0;HOURLY;Full-time;Fleming Island, FL;0.0;0.0;0.0;Mid-Senior level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700551092;808034.0;Permanent Staff Acute Care Float RN job in Columbia, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Columbia, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700551319;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Morgantown, WV;0.0;1.0;0.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700551320;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Williamsport, PA;0.0;1.0;1.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700551805;2263179.0;Cloud System Architect I;74500.0;YEARLY;Full-time;Portland, OR;0.0;0.0;4.0;Mid-Senior level;0;7.0;Automotive;5998.0;108685.0
3700551840;468782.0;Sr Building Special Inspector;59300.0;YEARLY;Contract;New York, NY;0.0;0.0;0.0;Mid-Senior level;0;7.0;Civil Engineering;8546.0;135847.0
3700551891;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Lawton, OK;0.0;1.0;0.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700551940;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Medford, OR;0.0;1.0;2.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700552042;808034.0;Permanent Staff Acute Care Float RN job in Greenville, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Greenville, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700552043;808034.0;Permanent Staff Acute Care Float RN job in Greer, SC - Make $31 to $39/hour;31.0;HOURLY;Full-time;Greer, SC;0.0;0.0;0.0;Entry level;0;6.0;Staffing & Recruiting;18302.0;90008.0
3700552264;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;West Lafayette, IN;0.0;1.0;0.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700552599;7550.0;Intern - Information Security (Fall 2023);15.38;HOURLY;Internship;Liberty Lake, WA;0.0;0.0;1.0;Internship;0;6.0;Utilities;5410.0;85781.0
3700552890;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Grand Forks, ND;0.0;1.0;0.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700552990;6684.0;Electronics Engineer;89500.0;YEARLY;Full-time;Los Angeles, CA;0.0;0.0;3.0;Entry level;1;5.0;Computer Games;5879.0;600171.0
3700553388;12601.0;Asphalt Plant Operator;30.0;HOURLY;Full-time;Yakima, WA;0.0;0.0;1.0;Entry level;0;6.0;Construction;4227.0;112880.0
3700553886;6547149.0;Behavioral Health Tech/Care Coordinator Adolescent Behavioral Health;20.0;HOURLY;Full-time;San Ramon, CA;0.0;0.0;0.0;Entry level;0;5.0;Mental Health Care;1154.0;12651.0
3700554332;46521.0;Entry Level Insurance Sales (2799);35360.0;YEARLY;Full-time;Savannah, GA;0.0;0.0;0.0;Entry level;0;6.0;Insurance;1009.0;8224.0
3700554594;1262.0;Senior Cloud Platform Engineer - Assistant Vice President;85000.0;YEARLY;Full-time;New York, NY;0.0;0.0;0.0;Mid-Senior level;0;7.0;Financial Services;65967.0;2108791.0
3700555134;12601.0;Asphalt Plant Operator;30.0;HOURLY;Full-time;Vancouver, WA;0.0;0.0;0.0;Entry level;0;6.0;Construction;4227.0;112880.0
3700555149;107457.0;Accounts Payable Coordinator;20.0;HOURLY;Full-time;Long Beach, CA;0.0;0.0;0.0;Entry level;0;5.0;Mental Health Care;727.0;7206.0
3700555490;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Springfield, MO;0.0;1.0;0.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700555493;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Quincy, IL;0.0;1.0;0.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700555649;24629.0;Cloud DevOps Engineer;75.86;HOURLY;Contract;United States;9.0;1.0;23.0;Associate;0;3.0;Computer Software;181.0;452226.0
3700557016;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Huntington, WV;0.0;1.0;1.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700557041;73013724.0;Sales Manager;125000.0;YEARLY;Full-time;Jefferson City, MO;0.0;1.0;0.0;Mid-Senior level;0;3.0;Financial Services;251.0;28671.0
3700559014;6547149.0;Care Coordinator Behavioral Health;18.0;HOURLY;Full-time;Shingle Springs, CA;0.0;0.0;0.0;Entry level;0;5.0;Mental Health Care;1154.0;12651.0
3701148363;5887.0;Marketing Strategist;35.0;HOURLY;Contract;Orlando, FL;43.0;0.0;183.0;Associate;0;4.0;Staffing & Recruiting;1104.0;824400.0
3701153585;13780.0;Assistant Director of Admissions and Enrollment at Williams-Mystic - 302552;65000.0;YEARLY;Full-time;Mystic, CT;2.0;0.0;32.0;Mid-Senior level;0;5.0;Higher Education;2178.0;36245.0
3701153631;10399839.0;Process Engineer II # 2764;88000.0;YEARLY;Full-time;Menlo Park, CA;13.0;0.0;108.0;Mid-Senior level;1;4.0;Biotechnology;1319.0;74243.0
3701153956;2668792.0;Veterinarian (DVM) | Full Time | Seminole, FLORIDA;115000.0;YEARLY;Full-time;Seminole, FL;0.0;0.0;0.0;Mid-Senior level;0;5.0;Non-profit Organization Management;229.0;12045.0
3701154526;3807788.0;OFFICE TECHNICIAN (TYPING);3369.0;MONTHLY;Full-time;San Luis Obispo County, CA;2.0;0.0;20.0;Entry level;0;7.0;Hospital & Health Care;2320.0;14558.0
3701154588;10399839.0;Eligibility Data Analyst # 3219;88000.0;YEARLY;Full-time;Menlo Park, CA;104.0;0.0;301.0;Mid-Senior level;0;4.0;Biotechnology;1319.0;74243.0
3701154675;3753860.0;Health Program Audit Manager I - Drug Medi-Cal Section;6932.0;MONTHLY;Full-time;Sacramento, CA;2.0;0.0;20.0;Mid-Senior level;0;5.0;Government Administration;1877.0;15923.0
3701155654;27200744.0;MEDICAID ANALYST SUPERVISOR;4221.0;MONTHLY;Full-time;Alexandria, LA;0.0;0.0;6.0;Mid-Senior level;0;6.0;Hospital & Health Care;1231.0;5008.0
3701155717;27200744.0;Program Manager 3--DHH(Clinical Systems and Services Team Lead);5860.0;MONTHLY;Full-time;New Orleans, LA;3.0;0.0;17.0;Mid-Senior level;0;6.0;Hospital & Health Care;1231.0;5008.0
3701156295;4896.0;Pharmacist, Principal - Medication Policy;145200.0;YEARLY;Full-time;California, United States;20.0;0.0;110.0;Mid-Senior level;1;6.0;Insurance;7452.0;74746.0
3701157419;3277638.0;Guest Relations Agent;17.0;HOURLY;Full-time;Indian Wells, CA;2.0;0.0;13.0;Entry level;0;3.0;Hospitality;57.0;851.0
3701157620;27200744.0;Dental Assistant 1 - 2;1985.0;MONTHLY;Full-time;Pineville, LA;0.0;0.0;3.0;Entry level;1;6.0;Hospital & Health Care;1231.0;5008.0
3701158344;425984.0;Nurse Manager;73000.0;YEARLY;Full-time;Barre, MA;0.0;0.0;3.0;Mid-Senior level;0;5.0;Individual & Family Services;1143.0;6288.0
3701158832;27200744.0;MEDICAID ANALYST 1-2;2847.0;MONTHLY;Full-time;Monroe, LA;3.0;0.0;15.0;Entry level;0;6.0;Hospital & Health Care;1231.0;5008.0
3701159014;53118.0;Senior Quality Assurance Test Engineer;45.0;HOURLY;Full-time;Greater St. Louis;231.0;1.0;511.0;Mid-Senior level;1;2.0;Information Technology & Services;51.0;39649.0
3701159341;2396310.0;SAP Logistics Process Lead;150000.0;YEARLY;Full-time;Bedford, MA;22.0;0.0;86.0;Mid-Senior level;0;5.0;Staffing & Recruiting;8074.0;458498.0
3701160138;2668792.0;Veterinarian | St. Augustine, FLORIDA| Sign On Bonus!;115000.0;YEARLY;Full-time;St Augustine, FL;0.0;0.0;0.0;Mid-Senior level;0;5.0;Non-profit Organization Management;229.0;12045.0
3701161199;2668792.0;Veterinary Receptionist | Full-Time | Independence, MO;14.0;HOURLY;Full-time;Independence, MO;2.0;0.0;2.0;Mid-Senior level;0;5.0;Non-profit Organization Management;229.0;12045.0
3701161764;27200744.0;Budget Analyst 1-3;2784.0;MONTHLY;Full-time;Baton Rouge, LA;0.0;0.0;22.0;Mid-Senior level;0;6.0;Hospital & Health Care;1231.0;5008.0
3701185635;37486.0;Maintenance Technician - Liberty Bay Club;17.98;HOURLY;Full-time;Bayonne, NJ;0.0;0.0;2.0;Entry level;0;7.0;Real Estate;13712.0;265544.0
3701185704;1551641.0;Appliances Salesperson;45000.0;YEARLY;Full-time;Silver Spring, MD;1.0;0.0;30.0;Associate;0;1.0;Staffing & Recruiting;73.0;96562.0
3701187463;37486.0;Service Supervisor - Artemis at Spring Canyon;25.0;HOURLY;Full-time;Colorado Springs, CO;0.0;0.0;8.0;Associate;1;7.0;Real Estate;13712.0;265544.0
3701190047;37486.0;Community Manager - Avana Northlake;71000.0;YEARLY;Full-time;Germantown, MD;0.0;0.0;6.0;Mid-Senior level;0;7.0;Real Estate;13712.0;265544.0
3701190054;37486.0;Assistant Community Manager - Portland;21.0;HOURLY;Full-time;Portland, OR;1.0;0.0;10.0;Mid-Senior level;0;7.0;Real Estate;13712.0;265544.0
3701190745;2166352.0;Corporate Staff Accountant;50000.0;YEARLY;Full-time;Southfield, MI;4.0;0.0;34.0;Associate;0;3.0;Staffing & Recruiting;64.0;49437.0
3701193874;10439499.0;Technical Project Manager/Scrum Master;120000.0;YEARLY;Full-time;Jersey City, NJ;149.0;0.0;284.0;Associate;0;2.0;Human Resources;282.0;118525.0
3701194236;16198010.0;RTN Sr Assist Computer Suppt - L2 New;40600.0;YEARLY;Full-time;Texas, United States;7.0;1.0;35.0;Mid-Senior level;0;7.0;Information Technology & Services;89966.0;1965759.0
3701194907;61677.0;Accounts Receivable Specialist;20.0;HOURLY;Contract;Tampa, FL;0.0;0.0;34.0;Mid-Senior level;0;4.0;Staffing & Recruiting;2818.0;392258.0
3701194968;13990.0;Industry Operations Consultant;22.7;HOURLY;Full-time;United States;149.0;1.0;1550.0;Mid-Senior level;0;6.0;Real Estate;7749.0;319834.0
3701195579;294502.0;Investment Accountant;80000.0;YEARLY;Full-time;Carlstadt, NJ;9.0;0.0;24.0;Associate;1;2.0;Staffing & Recruiting;55.0;45511.0
3701195666;70874158.0;Contract Manager;40.0;HOURLY;Full-time;Boston, MA;80.0;1.0;247.0;Associate;0;3.0;Staffing & Recruiting;231.0;86247.0
3701195789;3538.0;Document Control Analyst;42000.0;YEARLY;Contract;Whiting, IN;13.0;0.0;126.0;Associate;1;5.0;Information Technology & Services;3604.0;79082.0
3701195955;294502.0;Manager of Statutory Accounting;120000.0;YEARLY;Full-time;Carlstadt, NJ;2.0;0.0;25.0;Associate;0;2.0;Staffing & Recruiting;55.0;45511.0
3701195995;70874158.0;Administrative Assistant;22.0;HOURLY;Contract;Milton, MA;12.0;0.0;39.0;Associate;1;3.0;Staffing & Recruiting;231.0;86247.0
3701195999;42811256.0;Cost Accounting Specialist, Revenue Analysis;50000.0;YEARLY;Full-time;West Point, GA;6.0;0.0;19.0;Mid-Senior level;1;1.0;Automotive;48.0;445.0
3701196742;11033790.0;Project Manager PMP ;150000.0;YEARLY;Full-time;Washington, DC;0.0;0.0;380.0;Entry level;1;2.0;Information Technology & Services;37.0;15258.0
3701196750;16690.0;Call Center Representative;18.0;YEARLY;Full-time;Austin, TX;0.0;0.0;28.0;Associate;0;5.0;Information Technology & Services;2125.0;227057.0
3701196801;12835.0;Applications Analyst III;87392.95;YEARLY;Full-time;Salt Lake City, UT;3.0;0.0;35.0;Associate;0;4.0;Law Practice;1150.0;12269.0
3701196805;490595.0;Retail Marketing Coordinator;24.0;HOURLY;Full-time;Port Washington, NY;19.0;0.0;48.0;Mid-Senior level;0;2.0;Cosmetics;98.0;3227.0
3701196806;93942.0;Senior Revenue Growth Management Category Analyst ;75.0;HOURLY;Contract;Franklin, TN;3.0;0.0;83.0;Mid-Senior level;0;2.0;Information Technology & Services;128.0;88395.0
3701196809;15701084.0;Telecom Construction Manager;48.0;HOURLY;Contract;Salt Lake County, UT;9.0;0.0;28.0;Mid-Senior level;0;2.0;Staffing & Recruiting;19.0;6777.0
3701196834;157329.0;Senior Software Engineer (Oracle Cloud Team);135000.0;YEARLY;Full-time;Owings Mills, MD;8.0;0.0;154.0;Mid-Senior level;0;6.0;Financial Services;8470.0;132149.0
3701196847;946485.0;Lease Servicing Specialist;16.0;HOURLY;Full-time;Minneapolis, MN;0.0;0.0;4.0;Entry level;0;2.0;Staffing & Recruiting;33.0;3074.0
3701196860;15413.0;Project Manager - CarbonSAFE;90000.0;YEARLY;Full-time;Golden, CO;14.0;0.0;276.0;Associate;0;5.0;Higher Education;4583.0;79990.0
3701196862;115341.0;Sr. Buyer/Planner;75000.0;YEARLY;Full-time;Buffalo, NY;23.0;0.0;86.0;Mid-Senior level;1;5.0;Medical Device;260.0;4709.0
3701196881;251337.0;Sales Representative, cGMP #26324;110000.0;YEARLY;Full-time;Denver, CO;29.0;1.0;92.0;Associate;0;1.0;Staffing & Recruiting;11.0;22759.0
3701196887;43325.0;Project Specialist;44.0;HOURLY;Contract;Los Angeles, CA;22.0;0.0;75.0;Mid-Senior level;0;5.0;Information Technology & Services;755.0;59913.0
3701196921;1459822.0;Staff Accountant;90000.0;YEARLY;Full-time;Watertown, MA;7.0;0.0;42.0;Associate;1;1.0;Staffing & Recruiting;33.0;27160.0
3701196922;15259054.0;Field Service Engineer (32919);23.0;HOURLY;Full-time;Livonia, MI;2.0;0.0;23.0;Associate;0;2.0;Human Resources;45.0;30668.0
3701196929;76959.0;Master Data Analyst ;54653.0;YEARLY;Full-time;Akron, OH;112.0;0.0;174.0;Associate;1;5.0;Building Materials;858.0;10397.0
3701196939;132319.0;FinTech Controller;175000.0;YEARLY;Full-time;New York City Metropolitan Area;0.0;0.0;66.0;Director;0;1.0;Staffing & Recruiting;64.0;68364.0
3701196941;24440.0;Installation Technician;27.0;HOURLY;Full-time;Houston, TX;0.0;0.0;10.0;Entry level;0;7.0;Information Technology & Services;6659.0;907230.0
3701197676;163617.0;Operations Manager;60000.0;YEARLY;Full-time;Brownsville, TX;14.0;0.0;81.0;Mid-Senior level;1;5.0;Staffing & Recruiting;2155.0;36510.0
3701197747;12835.0;Applications Analyst III;87392.95;YEARLY;Full-time;Boulder, CO;0.0;0.0;27.0;Associate;1;4.0;Law Practice;1150.0;12269.0
3701197756;48915.0;Accounting Assistant;55000.0;YEARLY;Full-time;Houston, TX;21.0;0.0;103.0;Entry level;1;1.0;Staffing & Recruiting;67.0;43237.0
3701197784;268278.0;Membership Coordinator;45000.0;YEARLY;Full-time;Fairfax, VA;8.0;0.0;28.0;Entry level;0;2.0;Staffing & Recruiting;48.0;41969.0
3701197838;43325.0;Accounting Analyst;26.92;HOURLY;Contract;Scottsdale, AZ;65.0;1.0;229.0;Mid-Senior level;0;5.0;Information Technology & Services;755.0;59913.0
3701197845;304493.0;Automation Engineer;90000.0;YEARLY;Full-time;Paramount, CA;11.0;0.0;36.0;Mid-Senior level;0;1.0;Staffing & Recruiting;43.0;2881.0
3701197860;72321084.0;Senior Accountant;80000.0;YEARLY;Full-time;Madison, WI;5.0;0.0;63.0;Mid-Senior level;0;1.0;Food Production;17.0;1164.0
3701197876;12957244.0;Senior SEC Reporting Analyst;90000.0;YEARLY;Full-time;Miami-Fort Lauderdale Area;41.0;1.0;109.0;Mid-Senior level;0;1.0;Staffing & Recruiting;31.0;61659.0
3701197969;1215629.0;Asset Accountant;60.0;HOURLY;Temporary;United States;0.0;1.0;106.0;Mid-Senior level;0;2.0;Staffing & Recruiting;451.0;184924.0
3701197970;71939.0;Water Treatment Manager;115000.0;YEARLY;Full-time;Cincinnati, OH;0.0;0.0;20.0;Mid-Senior level;0;2.0;Staffing & Recruiting;147.0;80026.0
3701197975;1790997.0;IT Director - Hybrid (Fort Myers, FL) - $130k;90000.0;YEARLY;Full-time;Fort Myers, FL;45.0;0.0;150.0;Director;1;1.0;Staffing & Recruiting;53.0;103200.0
3701198363;2875.0;Server Administrator (iSeries);55.0;HOURLY;Contract;Atlanta Metropolitan Area;18.0;0.0;93.0;Mid-Senior level;0;3.0;Information Technology & Services;1056.0;261458.0
3701198406;2575734.0;Customer Service Representative;21.0;HOURLY;Full-time;Orlando, FL;0.0;0.0;26.0;Associate;0;3.0;Retail;241.0;19605.0
3701198595;40749991.0;Manager, Audience Analytics;90000.0;YEARLY;Full-time;New York, United States;2.0;0.0;48.0;Mid-Senior level;0;5.0;Marketing & Advertising;1006.0;36526.0
3701198686;15259054.0;HR / Administrative Assistant - Automotive Parts Manufacture (33421);17.0;HOURLY;Full-time;Buffalo, WV;1.0;0.0;3.0;Entry level;0;2.0;Human Resources;45.0;30668.0
3701198709;82321674.0;Regional Technical Sales - Florida;60000.0;YEARLY;Full-time;Orlando, FL;4.0;1.0;15.0;Associate;0;3.0;Consumer Goods;136.0;333.0
3701198739;2070896.0;Human Resources Business Partner;90698.0;YEARLY;Full-time;Portland, Oregon Metropolitan Area;118.0;1.0;515.0;Mid-Senior level;1;3.0;Banking;202.0;8116.0
3701198745;2254994.0;RFP/DDQ Writer;80000.0;YEARLY;Full-time;New York City Metropolitan Area;48.0;1.0;159.0;Associate;1;2.0;Staffing & Recruiting;124.0;232789.0
3701198750;79950.0;Inventory Associate;16.0;HOURLY;Contract;Hauppauge, NY;6.0;0.0;47.0;Entry level;0;2.0;Staffing & Recruiting;39.0;72673.0
3701198751;5505.0;Human Resources Assistant;50000.0;YEARLY;Full-time;Washington, DC;59.0;0.0;155.0;Entry level;1;5.0;Law Practice;2671.0;40161.0
3701198753;535838.0;Electrical & Instrumentation Specialist;72000.0;YEARLY;Full-time;Richmond, VA;15.0;0.0;55.0;Associate;1;1.0;Staffing & Recruiting;13.0;12601.0
3701198791;10462531.0;FPGA Software Engineer;150000.0;YEARLY;Full-time;New York, NY;34.0;0.0;105.0;Mid-Senior level;0;2.0;Staffing & Recruiting;108.0;52888.0
3701198909;37896348.0;Lead Backend Engineer, Integrations;160000.0;YEARLY;Full-time;New York, NY;41.0;1.0;206.0;Mid-Senior level;0;2.0;Computer Software;237.0;5091.0
3701198911;374632.0;Dental Product Program Manager;72000.0;YEARLY;Full-time;New York, United States;82.0;1.0;286.0;Associate;0;5.0;Insurance;2742.0;44116.0
3701198913;9100.0;Project Manager, Center for Vaccine Innovation and Access (JR299);79356.0;YEARLY;Full-time;Washington DC-Baltimore Area;31.0;0.0;192.0;Associate;1;5.0;International Affairs;3095.0;157570.0
3701198925;2111459.0;Sales Supervisor;24.0;HOURLY;Full-time;New York City Metropolitan Area;53.0;0.0;155.0;Associate;1;5.0;Luxury Goods & Jewelry;1165.0;98341.0
3701198950;53042.0;Robotics Engineer;70000.0;YEARLY;Full-time;Duncan, SC;49.0;0.0;173.0;Associate;1;6.0;Automotive;1263.0;38536.0
3701198952;1552084.0;Senior Fund Accountant;80000.0;YEARLY;Full-time;Dallas, TX;3.0;0.0;32.0;Mid-Senior level;0;4.0;Financial Services;969.0;7476.0
3701199278;72332830.0;Senior SAP Consultant;85000.0;YEARLY;Full-time;Naples, FL;0.0;0.0;44.0;Mid-Senior level;1;2.0;Staffing & Recruiting;94.0;32806.0
3701199297;2024489.0;State Income Tax Director;150000.0;YEARLY;Full-time;United States;27.0;1.0;168.0;Mid-Senior level;0;1.0;Staffing & Recruiting;16.0;11177.0
3701199582;763137.0;Investment Associate ;150000.0;YEARLY;Full-time;Houston, TX;76.0;0.0;290.0;Associate;1;3.0;Staffing & Recruiting;694.0;502894.0
3701199596;39039.0;Software Architect;90000.0;YEARLY;Full-time;Fort Myers, FL;2.0;0.0;60.0;Mid-Senior level;1;3.0;Information Technology & Services;434.0;3117.0
3701199634;24429566.0;Associate Research Analyst;24.73;HOURLY;Full-time;United States;307.0;1.0;1228.0;Associate;0;1.0;Architecture & Planning;53.0;5362.0
3701199646;81954233.0;Internal Communication Representative;50000.0;YEARLY;Full-time;Bloomfield Hills, MI;13.0;0.0;99.0;Entry level;0;5.0;Packaging & Containers;34.0;498.0
3701199654;6919.0;Information Security Analyst;75.0;HOURLY;Contract;Charlotte, NC;0.0;0.0;216.0;Associate;0;5.0;Information Technology & Services;981.0;140961.0
3701199681;2213829.0;Medical Laboratory Scientist;30.0;HOURLY;Full-time;Coos Bay, OR;8.0;0.0;31.0;Mid-Senior level;0;2.0;Staffing & Recruiting;284.0;20549.0
3701199707;24440.0;Human Resources Specialist;25.0;HOURLY;Contract;Alameda, CA;0.0;0.0;115.0;Mid-Senior level;1;7.0;Information Technology & Services;6659.0;907230.0
3701199712;19061922.0;VMware Administrator;9431.0;MONTHLY;Contract;Plano, TX;36.0;0.0;126.0;Mid-Senior level;1;1.0;Staffing & Recruiting;10.0;1276.0
3701199723;21337.0;Psychologist - Level II;96006.0;YEARLY;Full-time;New York City Metropolitan Area;4.0;0.0;27.0;Associate;0;7.0;Hospital & Health Care;11219.0;143102.0
3701199736;2445.0;Financial Advisor (Training Provided);86000.0;YEARLY;Full-time;Greater Chicago Area;12.0;0.0;48.0;Mid-Senior level;0;6.0;Financial Services;34885.0;333929.0
